Country,Strategy,Population Covered (%),Cumulative Cost ($USD Billions)
IDN,LOS,86.48629987476895,0.9364499999999999
IDN,LOS,86.74101700163226,0.9539999999999998
IDN,LOS,86.86559363200493,0.9629999999999999
IDN,LOS,87.05719482258091,0.9773999999999998
IDN,LOS,87.12146029164266,0.9823499999999998
IDN,LOS,87.19154566878046,0.9877499999999998
IDN,LOS,87.45462399983481,1.0088999999999997
IDN,LOS,87.67004027975594,1.0264499999999996
IDN,LOS,87.75229349318344,1.0331999999999997
IDN,LOS,87.98142129804607,1.0520999999999996
IDN,LOS,88.17712340961029,1.0687499999999996
IDN,LOS,88.33219878060711,1.0822499999999997
IDN,LOS,88.68282646268646,1.1128499999999997
IDN,LOS,88.81402724911138,1.1245499999999997
IDN,LOS,88.86396711749816,1.1290499999999997
IDN,LOS,89.37240163893205,1.1762999999999997
IDN,LOS,89.44484876408976,1.1830499999999997
IDN,LOS,89.54686607936807,1.1926499999999998
IDN,LOS,89.64583532668907,1.2020999999999997
IDN,LOS,89.728891725678,1.2101999999999997
IDN,LOS,89.88114001098837,1.2250499999999998
IDN,LOS,89.93094601511493,1.2299999999999998
IDN,LOS,90.02039921339664,1.2389999999999997
IDN,LOS,90.32544080279123,1.2697499999999997
IDN,LOS,90.44403391321423,1.2817499999999997
IDN,LOS,90.63466405669611,1.3010999999999997
IDN,LOS,90.84698658482507,1.3231499999999996
IDN,LOS,90.95498423280877,1.3343999999999996
IDN,LOS,91.08265780221788,1.3477499999999996
IDN,LOS,91.20138583931588,1.3603499999999995
IDN,LOS,91.26445609176835,1.3670999999999995
IDN,LOS,91.34271037602494,1.3754999999999995
IDN,LOS,91.40854928135187,1.3826999999999996
IDN,LOS,91.54287675442662,1.3975499999999996
IDN,LOS,91.6025228440954,1.4042999999999997
IDN,LOS,91.83570163645237,1.4308499999999997
IDN,LOS,91.93052640377982,1.4416499999999997
IDN,LOS,91.97394410793169,1.4465999999999997
IDN,LOS,92.03687624646487,1.4537999999999998
IDN,LOS,92.43102043726913,1.5032999999999999
IDN,LOS,92.61472257407632,1.5265499999999999
IDN,LOS,92.74960993973158,1.5436499999999997
IDN,LOS,92.97834677596113,1.5728999999999997
IDN,LOS,92.98531090473779,1.5737999999999996
IDN,LOS,93.01312811049814,1.5773999999999997
IDN,LOS,93.0686732791787,1.5845999999999998
IDN,LOS,93.21593671441737,1.6039499999999998
IDN,LOS,93.2599599949846,1.6097999999999997
IDN,LOS,93.32288150937015,1.6181999999999996
IDN,LOS,93.42925260035048,1.6330499999999997
IDN,LOS,93.4971015944105,1.6427999999999996
IDN,LOS,93.58778613140345,1.6558499999999996
IDN,LOS,93.69551923811096,1.6715999999999995
IDN,LOS,93.84842197091584,1.6940999999999995
IDN,LOS,93.9337657488912,1.7066999999999994
IDN,LOS,94.02491987320975,1.7201999999999995
IDN,LOS,94.097216135471,1.7309999999999994
IDN,LOS,94.11199644966487,1.7332499999999995
IDN,LOS,94.21986873270644,1.7498999999999996
IDN,LOS,94.319073836105,1.7653499999999995
IDN,LOS,94.58369266856685,1.8071999999999995
IDN,LOS,94.6364999944011,1.8155999999999994
IDN,LOS,94.7164031463711,1.8284999999999993
IDN,LOS,94.73399885968902,1.8313499999999994
IDN,LOS,94.76976930237112,1.8371999999999993
IDN,LOS,94.89499613057923,1.8578999999999992
IDN,LOS,94.98916432558265,1.8736499999999991
IDN,LOS,95.329604512492,1.9312499999999992
IDN,LOS,95.5154601640254,1.9627499999999993
IDN,LOS,95.62096007489943,1.9811999999999994
IDN,LOS,95.73010088116897,2.0003999999999995
IDN,LOS,95.73513247749028,2.0012999999999996
IDN,LOS,95.8362138053617,2.0201999999999996
IDN,LOS,96.0006968590919,2.0521499999999997
IDN,LOS,96.13441131884794,2.0782499999999997
IDN,LOS,96.16868694395738,2.0849999999999995
IDN,LOS,96.2550973863556,2.1020999999999996
IDN,LOS,96.47300609131258,2.1452999999999998
IDN,LOS,96.50881690575571,2.1525
IDN,LOS,96.55977881714526,2.1628499999999997
IDN,LOS,96.56627442101107,2.1641999999999997
IDN,LOS,96.62228598977292,2.1758999999999995
IDN,LOS,96.77228833027264,2.2073999999999994
IDN,LOS,96.8082478827827,2.2150499999999993
IDN,LOS,96.91221260432305,2.2378499999999995
IDN,LOS,96.96723294011028,2.2501499999999997
IDN,LOS,97.04906118763226,2.2690499999999996
IDN,LOS,97.09107650429593,2.2789499999999996
IDN,LOS,97.22409826962597,2.3104499999999994
IDN,LOS,97.42150874413036,2.3572499999999996
IDN,LOS,97.49146131942268,2.3738999999999995
IDN,LOS,97.63059409447406,2.4077999999999995
IDN,LOS,97.75747616488415,2.4388499999999995
IDN,LOS,97.81687789915726,2.4535499999999995
IDN,LOS,97.86469081318694,2.4656999999999996
IDN,LOS,97.92450051472935,2.4814499999999997
IDN,LOS,97.93076026251761,2.4831
IDN,LOS,97.97510864200255,2.4947999999999997
IDN,LOS,97.98928337978106,2.49855
IDN,LOS,98.02325940392711,2.5075499999999997
IDN,LOS,98.08521730812191,2.5241999999999996
IDN,LOS,98.41626043644553,2.6141999999999994
IDN,LOS,98.41899190480324,2.6149499999999994
IDN,LOS,98.5822202466974,2.6612999999999993
IDN,LOS,98.67482881682758,2.6890499999999995
IDN,LOS,98.7238433219551,2.7043499999999994
IDN,LOS,98.78462725783591,2.7236999999999996
IDN,LOS,98.85787119406646,2.7470999999999997
IDN,LOS,98.92134091447014,2.7686999999999995
IDN,LOS,99.01021615912035,2.7989999999999995
IDN,LOS,99.04778526999755,2.8120499999999993
IDN,LOS,99.06733263923655,2.8190999999999993
IDN,LOS,99.11626958808633,2.8369499999999994
IDN,LOS,99.15111891716822,2.8504499999999995
IDN,LOS,99.1716320214275,2.8585499999999997
IDN,LOS,99.20668214689975,2.8724999999999996
IDN,LOS,99.21228744719352,2.8747499999999997
IDN,LOS,99.23887650148693,2.8858499999999996
IDN,LOS,99.45729729036006,2.9771999999999994
IDN,LOS,99.46422210979046,2.9801999999999995
IDN,LOS,99.49048925241044,2.9918999999999993
IDN,LOS,99.49448818158135,2.993699999999999
IDN,LOS,99.49648020926345,2.9945999999999993
IDN,LOS,99.55438393871962,3.0209999999999995
IDN,LOS,99.56879559499046,3.0277499999999993
IDN,LOS,99.60454372696252,3.0449999999999995
IDN,LOS,99.62995562569765,3.0583499999999995
IDN,LOS,99.6852776872778,3.0875999999999997
IDN,LOS,99.7115883889031,3.1015499999999996
IDN,LOS,99.77014656585375,3.1339499999999996
IDN,LOS,99.77983897574381,3.1393499999999994
IDN,LOS,99.78870695177719,3.1447499999999993
IDN,LOS,99.79281212242448,3.147299999999999
IDN,LOS,99.79481583666899,3.148649999999999
IDN,LOS,99.7954607224306,3.149099999999999
IDN,LOS,99.79610135853316,3.1495499999999987
IDN,LOS,99.85389778409818,3.191249999999999
IDN,LOS,99.88648948180702,3.215549999999999
IDN,LOS,99.96043248695214,3.271349999999999
IDN,LOS,99.96497643489688,3.274949999999999
IDN,LOS,99.9700930243993,3.279299999999999
IDN,LOS,99.97847441447085,3.2866499999999994
IDN,LOS,99.98301623758606,3.2920499999999993
IDN,LOS,99.98458117453312,3.293999999999999
IDN,LOS,99.99635591736022,3.308699999999999
IDN,LOS,99.99739283416967,3.310049999999999
IDN,LOS,100.00000000000001,3.314099999999999
IDN,NLOS,8.288916428096119,0.0003
IDN,NLOS,10.973528045061855,0.0006
IDN,NLOS,13.623112909680147,0.0009
IDN,NLOS,16.142066442186927,0.0012
IDN,NLOS,18.602368305243832,0.0014999999999999998
IDN,NLOS,20.23169714872738,0.0017999999999999997
IDN,NLOS,21.666417105438654,0.0021
IDN,NLOS,22.727640902279962,0.0024
IDN,NLOS,23.672856443818585,0.0026999999999999997
IDN,NLOS,31.171417031175864,0.0052499999999999995
IDN,NLOS,33.57962444870501,0.006149999999999999
IDN,NLOS,35.0764542349223,0.006749999999999999
IDN,NLOS,37.6526761728565,0.007949999999999999
IDN,NLOS,38.28596886457546,0.008249999999999999
IDN,NLOS,38.88831766388422,0.008549999999999999
IDN,NLOS,39.96687582001155,0.009149999999999998
IDN,NLOS,40.42998135313351,0.009449999999999998
IDN,NLOS,40.83607133554184,0.009749999999999998
IDN,NLOS,41.619403552277255,0.010349999999999998
IDN,NLOS,41.9912689054848,0.010649999999999998
IDN,NLOS,42.35702431138578,0.010949999999999998
IDN,NLOS,42.7225173008401,0.011249999999999998
IDN,NLOS,43.087950795067655,0.011549999999999998
IDN,NLOS,44.72244934879181,0.012899999999999998
IDN,NLOS,45.07974580834348,0.013199999999999998
IDN,NLOS,45.401168770980966,0.013499999999999998
IDN,NLOS,46.316466712771216,0.014399999999999998
IDN,NLOS,46.612130367045815,0.014699999999999998
IDN,NLOS,46.905279285574515,0.014999999999999998
IDN,NLOS,47.18512464643102,0.015299999999999998
IDN,NLOS,47.43187897463971,0.015599999999999998
IDN,NLOS,48.16835657546239,0.016499999999999997
IDN,NLOS,49.84894374405459,0.0186
IDN,NLOS,51.14836411818224,0.020249999999999997
IDN,NLOS,51.58798922260965,0.020849999999999997
IDN,NLOS,52.24435968782769,0.02175
IDN,NLOS,52.67234497610299,0.02235
IDN,NLOS,52.88038809756341,0.02265
IDN,NLOS,53.06016992389221,0.02295
IDN,NLOS,53.231892271822886,0.023250000000000003
IDN,NLOS,53.39118011735815,0.023550000000000005
IDN,NLOS,53.54939279915245,0.023850000000000007
IDN,NLOS,54.21244585323474,0.025350000000000008
IDN,NLOS,54.34185859561219,0.02565000000000001
IDN,NLOS,54.65160137033655,0.02655000000000001
IDN,NLOS,55.353571739631285,0.029250000000000012
IDN,NLOS,55.54502312972557,0.030000000000000013
IDN,NLOS,55.76798786654344,0.030900000000000014
IDN,NLOS,56.2763469565291,0.033000000000000015
IDN,NLOS,56.636633051226084,0.03450000000000002
IDN,NLOS,56.704192006055585,0.03480000000000002
IDN,NLOS,56.90209862825467,0.035700000000000016
IDN,NLOS,57.92453897414377,0.04080000000000002
IDN,NLOS,58.16106862266573,0.042000000000000016
IDN,NLOS,58.60376835541955,0.04425000000000002
IDN,NLOS,58.87868942384588,0.04575000000000002
IDN,NLOS,59.260035766405494,0.04785000000000002
IDN,NLOS,59.738315769598685,0.05055000000000002
IDN,NLOS,60.103679144451824,0.052650000000000016
IDN,NLOS,60.49791789017005,0.055050000000000016
IDN,NLOS,60.74328895435629,0.05685000000000002
IDN,NLOS,61.19313236398184,0.060150000000000016
IDN,NLOS,61.43468085984795,0.06195000000000002
IDN,NLOS,61.63533807387049,0.06345000000000002
IDN,NLOS,61.767983744374156,0.06450000000000002
IDN,NLOS,62.471310817322255,0.07020000000000001
IDN,NLOS,62.76640607969822,0.07260000000000001
IDN,NLOS,62.980357289660084,0.07440000000000001
IDN,NLOS,63.517443012443906,0.0792
IDN,NLOS,63.58378868961316,0.07980000000000001
IDN,NLOS,63.71404392689829,0.08100000000000002
IDN,NLOS,64.00034239503006,0.08370000000000001
IDN,NLOS,64.18340389573468,0.0855
IDN,NLOS,65.1241126738453,0.09480000000000001
IDN,NLOS,65.63265237434081,0.09990000000000002
IDN,NLOS,65.75120086334373,0.10110000000000002
IDN,NLOS,65.95856722659961,0.10320000000000003
IDN,NLOS,66.22249655187976,0.10590000000000002
IDN,NLOS,66.48028830706947,0.10860000000000002
IDN,NLOS,66.89991664081279,0.11310000000000002
IDN,NLOS,67.28534053123585,0.11730000000000002
IDN,NLOS,67.74115683666344,0.12285000000000001
IDN,NLOS,68.08375797520235,0.12705000000000002
IDN,NLOS,68.39639795498756,0.13095
IDN,NLOS,68.65127975613926,0.13425
IDN,NLOS,69.55291291923763,0.14595
IDN,NLOS,69.98854015690888,0.15165
IDN,NLOS,70.19276177246394,0.15435000000000001
IDN,NLOS,70.53096663871028,0.15885000000000002
IDN,NLOS,70.75625912627562,0.16185000000000002
IDN,NLOS,70.9463963093071,0.16455000000000003
IDN,NLOS,71.23756594913087,0.16875000000000004
IDN,NLOS,71.31830203427567,0.16995000000000005
IDN,NLOS,71.49806473713873,0.17265000000000005
IDN,NLOS,71.70914211516454,0.17595000000000005
IDN,NLOS,72.35489374481848,0.18645000000000006
IDN,NLOS,72.52044558780106,0.18915000000000007
IDN,NLOS,72.84175487205883,0.19455000000000006
IDN,NLOS,72.91275180106396,0.19575000000000006
IDN,NLOS,73.05305110752597,0.19815000000000008
IDN,NLOS,73.1737881709423,0.20025000000000007
IDN,NLOS,73.20819447306769,0.20085000000000006
IDN,NLOS,73.74747939441257,0.21045000000000005
IDN,NLOS,74.00959942734997,0.21525000000000005
IDN,NLOS,74.11546162165844,0.21735000000000004
IDN,NLOS,74.51614178808954,0.22560000000000005
IDN,NLOS,74.71640803347901,0.22980000000000006
IDN,NLOS,74.87284542020302,0.23310000000000006
IDN,NLOS,75.04230801193111,0.23670000000000005
IDN,NLOS,75.34725504641172,0.24330000000000004
IDN,NLOS,75.52320049302847,0.24720000000000003
IDN,NLOS,75.6421739479369,0.24990000000000004
IDN,NLOS,75.94373931622435,0.25695
IDN,NLOS,76.1597420490951,0.26205
IDN,NLOS,76.50810466289805,0.27045
IDN,NLOS,76.55558291627713,0.27165
IDN,NLOS,76.72935147504288,0.27615
IDN,NLOS,76.99042502943794,0.28305
IDN,NLOS,77.29660765228884,0.29115
IDN,NLOS,77.66079280916894,0.30135
IDN,NLOS,77.84205032960465,0.30645
IDN,NLOS,78.15599920437886,0.31545
IDN,NLOS,78.4162196397186,0.32325
IDN,NLOS,78.4850407432875,0.32535
IDN,NLOS,79.0618905258505,0.34304999999999997
IDN,NLOS,79.19754070530617,0.34724999999999995
IDN,NLOS,79.37837432225112,0.35294999999999993
IDN,NLOS,79.55392667540526,0.3586499999999999
IDN,NLOS,79.81159519048238,0.36704999999999993
IDN,NLOS,79.98987476233518,0.37289999999999995
IDN,NLOS,80.88910368082308,0.4028999999999999
IDN,NLOS,80.97823390501661,0.4058999999999999
IDN,NLOS,81.06695616194084,0.40889999999999993
IDN,NLOS,81.21503871896239,0.4139999999999999
IDN,NLOS,81.39690500305775,0.4202999999999999
IDN,NLOS,81.51650209543253,0.4244999999999999
IDN,NLOS,81.7649297268942,0.43379999999999985
IDN,NLOS,82.05924730166306,0.44489999999999985
IDN,NLOS,82.318499877153,0.45479999999999987
IDN,NLOS,82.43463774705687,0.4592999999999999
IDN,NLOS,82.57367702960903,0.4646999999999999
IDN,NLOS,82.82527490672585,0.4745999999999999
IDN,NLOS,83.36135664755788,0.4957499999999999
IDN,NLOS,83.59588895632392,0.5050499999999999
IDN,NLOS,84.03778231627201,0.5228999999999999
IDN,NLOS,84.30854190606857,0.5339999999999999
IDN,NLOS,84.39496509744396,0.5376
IDN,NLOS,84.68681786996083,0.5498999999999999
IDN,NLOS,84.87101721687748,0.5577
IDN,NLOS,85.25692981809188,0.5741999999999999
IDN,NLOS,85.41430425463756,0.5811
IDN,NLOS,85.52367135525178,0.5859
IDN,NLOS,85.56454776328866,0.5877
IDN,NLOS,85.85376893443562,0.6006
IDN,NLOS,86.48629987476895,0.6291
IDN,NLOS,86.74101700163226,0.6408
IDN,NLOS,86.86559363200493,0.6468
IDN,NLOS,87.05719482258091,0.6564000000000001
IDN,NLOS,87.12146029164266,0.6597000000000001
IDN,NLOS,87.19154566878046,0.6633000000000001
IDN,NLOS,87.45462399983481,0.6774000000000001
IDN,NLOS,87.67004027975594,0.6891000000000002
IDN,NLOS,87.75229349318344,0.6936000000000001
IDN,NLOS,87.98142129804607,0.7062000000000002
IDN,NLOS,88.17712340961029,0.7173000000000002
IDN,NLOS,88.33219878060711,0.7263000000000002
IDN,NLOS,88.68282646268646,0.7467000000000001
IDN,NLOS,88.81402724911138,0.7545000000000002
IDN,NLOS,88.86396711749816,0.7575000000000002
IDN,NLOS,89.37240163893205,0.7890000000000001
IDN,NLOS,89.44484876408976,0.7935000000000001
IDN,NLOS,89.54381801141075,0.7998000000000001
IDN,NLOS,89.62687441039968,0.8052
IDN,NLOS,89.77912269571006,0.8151
IDN,NLOS,89.88114001098837,0.8218500000000001
IDN,NLOS,89.93094601511493,0.82515
IDN,NLOS,90.02039921339664,0.83115
IDN,NLOS,90.21102935687853,0.8440500000000001
IDN,NLOS,90.51607094627312,0.8650500000000001
IDN,NLOS,90.72839347440208,0.8797500000000001
IDN,NLOS,90.83639112238578,0.8872500000000001
IDN,NLOS,90.95498423280877,0.8955000000000001
IDN,NLOS,91.07371226990676,0.9039
IDN,NLOS,91.13678252235925,0.9084
IDN,NLOS,91.20262142768618,0.9132
IDN,NLOS,91.33694890076093,0.9231
IDN,NLOS,91.46462247017004,0.93255
IDN,NLOS,91.54287675442663,0.9384
IDN,NLOS,91.60252284409542,0.9429
IDN,NLOS,91.83570163645238,0.9606
IDN,NLOS,91.93052640377984,0.9678
IDN,NLOS,91.9739441079317,0.9711
IDN,NLOS,92.03687624646489,0.9759
IDN,NLOS,92.43102043726914,1.0089
IDN,NLOS,92.5659078029244,1.0203
IDN,NLOS,92.79464463915394,1.0398
IDN,NLOS,92.97834677596114,1.05555
IDN,NLOS,92.9853109047378,1.05615
IDN,NLOS,93.04085607341835,1.0609499999999998
IDN,NLOS,93.18811950865702,1.0738499999999997
IDN,NLOS,93.23214278922426,1.0777499999999998
IDN,NLOS,93.2950643036098,1.0835999999999997
IDN,NLOS,93.40143539459014,1.0934999999999997
IDN,NLOS,93.49211993158309,1.1021999999999996
IDN,NLOS,93.51993713734345,1.1048999999999995
IDN,NLOS,93.62767024405096,1.1153999999999995
IDN,NLOS,93.71301402202633,1.1237999999999995
IDN,NLOS,93.80416814634488,1.1327999999999994
IDN,NLOS,93.87646440860613,1.1399999999999995
IDN,NLOS,93.8912447228,1.1414999999999995
IDN,NLOS,94.04414745560487,1.1570999999999996
IDN,NLOS,94.15201973864644,1.1681999999999997
IDN,NLOS,94.21986873270646,1.1752499999999997
IDN,NLOS,94.48448756516831,1.2031499999999997
IDN,NLOS,94.58369266856687,1.2139499999999996
IDN,NLOS,94.61946311124896,1.2178499999999997
IDN,NLOS,94.74468993945707,1.2316499999999997
IDN,NLOS,94.82459309142708,1.2404999999999997
IDN,NLOS,94.9187612864305,1.2509999999999997
IDN,NLOS,95.25920147333984,1.2893999999999997
IDN,NLOS,95.44505712487324,1.3103999999999996
IDN,NLOS,95.4978644507075,1.3165499999999997
IDN,NLOS,95.60336436158153,1.3288499999999996
IDN,NLOS,95.71250516785106,1.3420499999999997
IDN,NLOS,95.81358649572248,1.3546499999999997
IDN,NLOS,95.83118220904039,1.3568999999999998
IDN,NLOS,95.9956652627706,1.3781999999999999
IDN,NLOS,96.12937972252664,1.3956
IDN,NLOS,96.16365534763608,1.4001
IDN,NLOS,96.2500657900343,1.4115
IDN,NLOS,96.46797449499128,1.4403
IDN,NLOS,96.5037853094344,1.4450999999999998
IDN,NLOS,96.55474722082396,1.4519999999999997
IDN,NLOS,96.56124282468977,1.4528999999999996
IDN,NLOS,96.61725439345162,1.4606999999999997
IDN,NLOS,96.76725673395134,1.4816999999999996
IDN,NLOS,96.80321628646139,1.4867999999999997
IDN,NLOS,96.90718100800174,1.5022499999999996
IDN,NLOS,96.98900925552373,1.5148499999999996
IDN,NLOS,97.04402959131096,1.5233999999999996
IDN,NLOS,97.08604490797462,1.5299999999999996
IDN,NLOS,97.21906667330467,1.5509999999999995
IDN,NLOS,97.28901924859699,1.5620999999999996
IDN,NLOS,97.41590131900708,1.5827999999999995
IDN,NLOS,97.61331179351147,1.6153499999999996
IDN,NLOS,97.75244456856285,1.6387499999999997
IDN,NLOS,97.80025748259253,1.6468499999999997
IDN,NLOS,97.85965921686564,1.6571999999999998
IDN,NLOS,97.91946891840804,1.6676999999999997
IDN,NLOS,97.96381729789299,1.6754999999999998
IDN,NLOS,97.99779332203904,1.6814999999999998
IDN,NLOS,98.00282491836036,1.6823999999999997
IDN,NLOS,98.06478282255516,1.6934999999999998
IDN,NLOS,98.39582595087877,1.7540999999999998
IDN,NLOS,98.55905429277294,1.7849999999999997
IDN,NLOS,98.65166286290312,1.8037499999999997
IDN,NLOS,98.70067736803064,1.8139499999999997
IDN,NLOS,98.71485210580914,1.8169499999999996
IDN,NLOS,98.77563604168995,1.8298499999999995
IDN,NLOS,98.8488799779205,1.8454499999999996
IDN,NLOS,98.85513972570877,1.8467999999999996
IDN,NLOS,98.91860944611244,1.8611999999999995
IDN,NLOS,98.95617855698964,1.8698999999999995
IDN,NLOS,99.04505380163985,1.8905999999999994
IDN,NLOS,99.09399075048962,1.9027499999999995
IDN,NLOS,99.11353811972863,1.9076999999999995
IDN,NLOS,99.14838744881052,1.9166999999999994
IDN,NLOS,99.1689005530698,1.9220999999999995
IDN,NLOS,99.20395067854206,1.9313999999999996
IDN,NLOS,99.20955597883582,1.9328999999999996
IDN,NLOS,99.21228744719353,1.9336499999999996
IDN,NLOS,99.43070823606666,1.9945499999999996
IDN,NLOS,99.45729729036007,2.0021999999999998
IDN,NLOS,99.48356443298006,2.01
IDN,NLOS,99.48756336215096,2.0111999999999997
IDN,NLOS,99.48955538983307,2.0117999999999996
IDN,NLOS,99.54745911928924,2.0296499999999997
IDN,NLOS,99.56187077556008,2.03415
IDN,NLOS,99.56879559499048,2.0364
IDN,NLOS,99.60454372696253,2.0484
IDN,NLOS,99.65986578854269,2.0679
IDN,NLOS,99.68617649016798,2.0772
IDN,NLOS,99.71158838890311,2.08635
IDN,NLOS,99.77014656585376,2.1079499999999998
IDN,NLOS,99.77983897574383,2.11155
IDN,NLOS,99.7887069517772,2.11515
IDN,NLOS,99.79071066602171,2.11605
IDN,NLOS,99.79135555178333,2.11635
IDN,NLOS,99.79199618788589,2.1166500000000004
IDN,NLOS,99.79610135853318,2.1186000000000003
IDN,NLOS,99.8538977840982,2.14665
IDN,NLOS,99.88648948180703,2.16285
IDN,NLOS,99.96043248695216,2.2005000000000003
IDN,NLOS,99.9649764348969,2.2032000000000003
IDN,NLOS,99.97335782496845,2.2086
IDN,NLOS,99.97847441447087,2.2119
IDN,NLOS,99.98301623758607,2.2155
IDN,NLOS,99.99479098041317,2.22555
IDN,NLOS,99.99739814624351,2.22825
IDN,NLOS,99.99896308319057,2.23005
IDN,NLOS,100.00000000000003,2.2312499999999997
